NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT03994926,Evaluation of an Eye Tracking Sensor to Detect Cannabis Impairment,https://clinicaltrials.gov/study/NCT03994926,TERMINATED,NO,Cannabis Intoxication,DEVICE: Virtual Reality Eye Tracking after smoking Cannabis - HTC Vive Pro-Eye|DRUG: Cannabis cigarette - 4.0% THC,Battelle Memorial Institute,,ALL,ADULT,3,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DEVICE_FEASIBILITY,2020-02-03,2020-03-13,"Battelle Memorial Institute, Baltimore, Maryland, 21209, United States"
NCT03522467,Cannabis Oil for Pain Effectiveness,https://clinicaltrials.gov/study/NCT03522467,UNKNOWN,NO,Cancer|Chronic Pain,DRUG: MRCP001,Aurora Cannabis Inc,Ontario Clinical Oncology Group (OCOG)|Hamilton Health Sciences Corporation,ALL,"ADULT, OLDER_ADULT",40,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2018-07-25,2020-09,"Juravinski Cancer Centre, Hamilton, Ontario, L8V 5C2, Canada"
NCT04567238,Impact of Reduced Cannabis Use on Functional Outcomes (R33 Phase),https://clinicaltrials.gov/study/NCT04567238,COMPLETED,YES,Cannabis|Cannabis Use,BEHAVIORAL: Mobile contingency management,Duke University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-03-19,2023-11-22,"Duke University Medical Center, Durham, North Carolina, 27706, United States"
NCT05430490,"Cannabis, HIV and Mental Processing Systems",https://clinicaltrials.gov/study/NCT05430490,RECRUITING,NO,HIV Infections|Cannabis,PROCEDURE: MRI|OTHER: NeuroPsychological Testing|PROCEDURE: Blood Draw|OTHER: Questionnaires|PROCEDURE: Lumbar Puncture,Washington University School of Medicine,Temple University,ALL,"ADULT, OLDER_ADULT",320,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-03-23,2025-06-30,"Washington University School of Medicine, Saint Louis, Missouri, 63110, United States|Temple University Lewis Katz School of Medicine, Philadelphia, Pennsylvania, 19140, United States"
NCT06159387,"Randomized, Double-blind, Placebo-controlled Cannabis Extract x Placebo for Cocaine Addicts",https://clinicaltrials.gov/study/NCT06159387,RECRUITING,NO,Cocaine Dependence,DRUG: Cannabis Extract Oil SR Capsule,University of Sao Paulo General Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2023-10-23,2025-10-23,"Instituto Perdizes, São Paulo, Sao Paulo, 05021-001,, Brazil"
NCT05526196,"Combined and Separate Effects of Cannabis and Tobacco: Psychomotor, Subjective and Physiological Outcomes",https://clinicaltrials.gov/study/NCT05526196,NOT_YET_RECRUITING,NO,Driving Under the Influence,DRUG: Cannabis|DRUG: Tobacco|DRUG: Cannabis tobacco|DRUG: Placebo,Centre for Addiction and Mental Health,,ALL,ADULT,60,OTHER,INTERVENTIONAL,"Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2024-08-01,2027-03-01,
NCT04931095,The Impact of Oral Cannabis Administration and Co-Administration of Alcohol on Impairment,https://clinicaltrials.gov/study/NCT04931095,RECRUITING,NO,Cannabis Intoxication|Alcohol Intoxication,DRUG: Cannabis|DRUG: Alcohol,Johns Hopkins University,National Institute on Drug Abuse (NIDA),ALL,ADULT,90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2022-02-17,2025-05-01,"Johns Hopkins Behavioral Pharmacology Research Unit, Baltimore, Maryland, 21224, United States"
NCT01110434,Biobehavioral Effects of Topiramate on Cannabis-Related Outcomes in Adolescents,https://clinicaltrials.gov/study/NCT01110434,COMPLETED,YES,Cannabis Abuse|Cannabis Dependence,DRUG: Topiramate|DRUG: Placebo,Brown University,National Institute on Drug Abuse (NIDA),ALL,"CHILD, ADULT",66,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2009-12,2012-05,"Brown University, Center for Alcohol and Addiction Studies, Providence, Rhode Island, 02912, United States"
NCT01542723,Pot-Kast: Thrombosis Prophylaxis After Knee Arthroscopy,https://clinicaltrials.gov/study/NCT01542723,COMPLETED,NO,Deep Venous Thrombosis|Pulmonary Embolism,DRUG: LMWH,"Suzanne C. Cannegieter, MD PhD",ZonMw: The Netherlands Organisation for Health Research and Development,ALL,"ADULT, OLDER_ADULT",1500,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2012-05,2016-09,"Isala Klinieken, Zwolle, Overijsel, 8011 JW, Netherlands|Alrijne Ziekenhuis, Leiderdorp, Zuid Holland, 2353 GA, Netherlands|Orthopedium, Delft, Zuid-Holland, 2616 LS, Netherlands|Reinier de Graaf Groep, Delft, Zuid-Holland, 2625 AD, Netherlands|Medisch Centrum Haaglanden, Den Haag, Zuid-Holland, 2512 VA, Netherlands|HagaZiekenhuis, Den Haag, Zuid-Holland, 2566 MJ, Netherlands|Groene Hart Ziekenhuis, Gouda, Zuid-Holland, 2803 HH, Netherlands|Leiden University Medical Center, Leiden, Zuid-Holland, 2333 ZA, Netherlands|PARK MC, Rotterdam, Zuid-Holland, 3067 GH, Netherlands"
NCT03518567,Behavioral Economic Analysis of Demand for Marijuana,https://clinicaltrials.gov/study/NCT03518567,COMPLETED,YES,Marijuana Smoking,DRUG: Smoked marijuana cigarettes: High THC dose (6% THC),Brown University,,ALL,ADULT,133,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2018-10-15,2021-05-24,"Brown University, Providence, Rhode Island, 02903, United States"
NCT02324777,Cannabinoid Profile Investigation of Vapourized Cannabis in Patients With Osteoarthritis of the Knee,https://clinicaltrials.gov/study/NCT02324777,UNKNOWN,NO,"Osteoarthritis, Knee",DRUG: Cannabis|DEVICE: Volcano® Medic Vapourizer,Prairie Plant Systems Inc.,McGill University Health Centre/Research Institute of the McGill University Health Centre|Dalhousie University|Algorithme Pharma Inc|Research Institute of the McGill University Health Center,ALL,"ADULT, OLDER_ADULT",40,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-06,2019-06,"Pain Management Unit, Queen Elizabeth II Health Sciences Centre, Halifax, Nova Scotia, B3H 1V7, Canada|Montreal General Hospital - McGill University Health Centre, Montreal, Quebec, H3G 1A4, Canada"
NCT00350285,The Teen Marijuana Check-Up,https://clinicaltrials.gov/study/NCT00350285,COMPLETED,NO,Cannabis Abuse|Cannabis Dependence,BEHAVIORAL: Motivational enhancement therapy|BEHAVIORAL: Marijuana education,University of Washington,National Institute on Drug Abuse (NIDA),ALL,"CHILD, ADULT",310,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2004-09,2008-06,
NCT05106504,Effect of Medical Cannabis for Non-motor Symptoms of Parkinson's Disease,https://clinicaltrials.gov/study/NCT05106504,UNKNOWN,NO,"Bladder, Overactive|Parkinson Disease",DRUG: Medical Cannabis,Sheba Medical Center,,ALL,"ADULT, OLDER_ADULT",100,OTHER_GOV,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-09-02,2024-08,"Sheba Medical Center, Ramat-Gan, 52621, Israel"
NCT05072795,Stress-Reactivity and Cannabis Use in Cannabis-Using Older Adults,https://clinicaltrials.gov/study/NCT05072795,COMPLETED,YES,Cannabis Use,BEHAVIORAL: Trier Social Stress Task (TSST),Medical University of South Carolina,National Institute on Aging (NIA)|National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",47,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SCREENING,2021-11-19,2023-06-07,"Medical University of South Carolina, Charleston, South Carolina, 29425, United States"
NCT05836207,Rewards for Cannabis Abstinence-study,https://clinicaltrials.gov/study/NCT05836207,RECRUITING,NO,Cannabis Use Disorder,BEHAVIORAL: Abstinence-focused Contingency Management (CM) - stand alone|BEHAVIORAL: Standard Outpatient Cognitive Behavioural Therapy (CBT),Parnassia Addiction Research Centre,Leiden University Medical Center|Brijder Verslavingszorg|Antes|Novadic-Kentron|Amsterdam University of Applied Sciences|Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA)|Trimbos|Het Zwarte Gat,ALL,"CHILD, ADULT",154,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-11-21,2027-01,"Antes Youz, Rotterdam, 3024 BH, Netherlands|Brijder, the Hague, Netherlands|Novadic-Kentron, Vught, 5361LX, Netherlands"
NCT02635568,Duration of Marijuana Concentration in Breast Milk- A Pilot Study,https://clinicaltrials.gov/study/NCT02635568,COMPLETED,NO,Cannabis|Pregnancy|Breast Feeding,OTHER: Cannabis Use,"University of Colorado, Denver",Centers for Disease Control and Prevention,FEMALE,"ADULT, OLDER_ADULT",30,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-11,2019-06-30,"Children's Hospital Colorado, Aurora, Colorado, 80045, United States|University of Colorado Denver, Aurora, Colorado, 80045, United States"
NCT03980561,UH3 Varenicline for Cannabis Use Disorder,https://clinicaltrials.gov/study/NCT03980561,COMPLETED,YES,Cannabis Use Disorder,DRUG: Varenicline|DRUG: Placebo,Medical University of South Carolina,,ALL,"ADULT, OLDER_ADULT",174,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-01-31,2023-12-01,"Medical University of South Carolina, Charleston, South Carolina, 29425, United States|Behavioral Health Services of Pickens County, Pickens, South Carolina, 29671, United States"
NCT06206252,Can Medical Cannabis Affect Opioid Use?,https://clinicaltrials.gov/study/NCT06206252,RECRUITING,NO,Chronic Pain|Pain,OTHER: Medical Cannabis,Thomas Jefferson University,,ALL,"ADULT, OLDER_ADULT",110,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2023-09-07,2025-02,"Thomas Jefferson University Hospital, Philadelphia, Pennsylvania, 19107, United States"
NCT04851392,Do Adolescents and Adults Differ in Their Acute Response to Cannabis?,https://clinicaltrials.gov/study/NCT04851392,COMPLETED,NO,Cannabis|Cannabis Intoxication|Cannabis Use|Cannabis Dependence|Marijuana|THC|CBD|Adolescent Development,DRUG: Cannabis with delta-9-tetrahydrocannabinol (THC) and cannabidiol (CBD)|DRUG: Cannabis with THC without CBD|DRUG: Placebo cannabis,"University College, London",Medical Research Council|Invicro,ALL,"CHILD, ADULT",48,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2019-03-11,2021-06-16,"University College London, London, WC1E 7HB, United Kingdom"
NCT05116527,THC Memory & Reward Learning Pilot,https://clinicaltrials.gov/study/NCT05116527,RECRUITING,NO,Marijuana|THC|Cannabis,"DRUG: Marijuana, Hash, THC, or Grass|DRUG: Placebo",Hartford Hospital,Yale University,ALL,ADULT,20,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2022-07-07,2025-12,"Hartford Hospital, Hartford, Connecticut, 06102, United States"
NCT01039415,Attempts to Stop/Reduce Marijuana Among Dependent Users,https://clinicaltrials.gov/study/NCT01039415,COMPLETED,NO,Marijuana Abuse|Marijuana Dependence,,University of Vermont,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",234,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2010-06,2012-10,"University of Vermont, Burlington, Vermont, 05401, United States"
NCT05320367,A Study of Inhaled Cannabidiol in Healthy Occasional Cannabis Users,https://clinicaltrials.gov/study/NCT05320367,NOT_YET_RECRUITING,NO,Cannabis,"DRUG: Cannabis, placebo",Centre hospitalier de l'Université de Montréal (CHUM),,ALL,ADULT,80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2025-03,2026-12,
NCT06605430,Medical Cannabis in Patients With Advanced Pancreatic Cancer,https://clinicaltrials.gov/study/NCT06605430,RECRUITING,NO,Pancreatic Ductal Adenocarcinoma (PDAC),DRUG: Medical Cannabis,HealthPartners Institute,University of Minnesota,ALL,"ADULT, OLDER_ADULT",32,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-09-16,2026-12,"HealthPartners Cancer Research Center, Saint Louis Park, Minnesota, 55426, United States"
NCT03656029,Dose-response of Cannabis and Driving,https://clinicaltrials.gov/study/NCT03656029,COMPLETED,NO,Driving Impaired|Cognitive Impairment|Abuse Cannabis,DRUG: Cannabis|DRUG: Placebo,Centre for Addiction and Mental Health,,ALL,ADULT,36,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2021-06-04,2022-06-14,"Center for Addiction and Mental Health, Toronto, Ontario, M5S 2S1, Canada"
NCT01618656,Safety and Efficacy of a FAAH-Inhibitor to Treat Cannabis Withdrawal,https://clinicaltrials.gov/study/NCT01618656,COMPLETED,YES,Cannabis Dependence,DRUG: PF-04457845|DRUG: Placebo,Yale University,National Institute on Drug Abuse (NIDA),MALE,ADULT,70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2012-09-12,2016-03-11,"Yale University School of Medicine, New Haven, Connecticut, 06511, United States"
NCT03679949,Effects of Cannabis on Prescription Drug Abuse Liability and Analgesia,https://clinicaltrials.gov/study/NCT03679949,COMPLETED,NO,"Pain|Abuse, Drug",DRUG: Oxycodone|DRUG: Cannabis (THC:CBD = ~ 1:0)|DRUG: Cannabis (THC:CBD = ~ 0:1)|DRUG: Cannabis (THC:CBD = ~ 1:1)|DRUG: Placebo,New York State Psychiatric Institute,,ALL,ADULT,26,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2019-04-01,2022-12-06,"New York State Psychiatric Institute, New York, New York, 10032, United States"
NCT05863910,Real World Evidence on the Use of Medical Cannabis in Pediatrics,https://clinicaltrials.gov/study/NCT05863910,RECRUITING,NO,Cancer|Epilepsy|Neurodevelopmental Disorders,DRUG: Medical Cannabis,University of Manitoba,The Canadian Collaborative for Childhood Cannabinoid Therapeutics|Canadian Cancer Society (CCS)|Canadian Institutes of Health Research (CIHR),ALL,CHILD,500,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2023-11-20,2027-12-31,"U Manitoba, Winnipeg, Manitoba, R3E0T6, Canada"
NCT04965740,"Exploring Medically Perceived Benefits, Use and Interest in Psychedelics and Cannabinoids",https://clinicaltrials.gov/study/NCT04965740,COMPLETED,NO,PTSD|Anxiety|Anxiety Disorders|Depression|Depressive Disorder|Psychological|Psychedelic Experiences|Psychedelic Drug Dependence,DRUG: Cannabis,Empower Research Inc,,ALL,"ADULT, OLDER_ADULT",102,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-06-04,2022-02-15,"Centre for Neurology Studies, Surrey, British Columbia, V3V 0C6, Canada"
NCT03253926,Effect of Lorcaserin on Cannabis Withdrawal and Self-administration,https://clinicaltrials.gov/study/NCT03253926,COMPLETED,YES,Cannabis Use,DRUG: Lorcaserin|DRUG: Placebo|DRUG: Marijuana,New York State Psychiatric Institute,National Institute on Drug Abuse (NIDA),ALL,ADULT,15,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2017-09-05,2021-12-31,"New York State Psychiatric Institute, New York, New York, 10032, United States"
NCT01574183,Vilazodone Treatment for Marijuana Dependence,https://clinicaltrials.gov/study/NCT01574183,COMPLETED,YES,Marijuana Dependence,DRUG: Vilazodone|DRUG: Placebo,Medical University of South Carolina,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",76,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2012-08,2016-02,"Medical University of South Carolina, Charleston, South Carolina, 29425, United States"
NCT02102230,CBT-I for Cannabis Use,https://clinicaltrials.gov/study/NCT02102230,TERMINATED,YES,Marijuana Abuse|Sleep Initiation and Maintenance Disorders,BEHAVIORAL: Cognitive Behavioral Therapy for Insomnia (CBT-I)|BEHAVIORAL: Cognitive Behavioral Therapy for Insomnia Plus Mobile App (CBT-I-MA)|BEHAVIORAL: Desensitization Treatment for Insomnia,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",111,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2014-11-03,2017-03-24,"VA Palo Alto Health Care System, Palo Alto, CA, Palo Alto, California, 94304-1290, United States"
NCT02408640,Internet-Based Treatment for Individuals With Regular Cannabis Use: A Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT02408640,COMPLETED,NO,Cannabis,BEHAVIORAL: Cannabishjalpen.se,Karolinska Institutet,,ALL,"CHILD, ADULT, OLDER_ADULT",303,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2015-06-26,2017-12-31,"Center for Psychiatric Research, Stockholm, 113 64, Sweden"
NCT01975688,A Pharmacokinetic Study of Single Doses of Sativex in Treatment-induced Mucositis,https://clinicaltrials.gov/study/NCT01975688,TERMINATED,NO,Head and Neck Squamous Cell Carcinoma,DRUG: Sativex,GW Pharmaceuticals Ltd,,ALL,"ADULT, OLDER_ADULT",10,INDUSTRY,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2014-02,2015-06,"Quintiles London Drug Research Unit, London, SE1 1YR, United Kingdom"
NCT01762696,"A Real-time, Contextual Intervention Using Mobile Technology to Reduce Marijuana Use in Youth",https://clinicaltrials.gov/study/NCT01762696,COMPLETED,NO,Marijuana Abuse,BEHAVIORAL: MET|BEHAVIORAL: MOMENT,Boston Children's Hospital,,ALL,"CHILD, ADULT",70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2013-05,2016-05,"Boston Children's Hospital Adolescent/Young Adult Medical Clinic, Boston, Massachusetts, 02115, United States|Martha Eliot Health Center Adolescent Clinic, Jamaica Plain, Massachusetts, 02130, United States"
NCT01041170,Antagonist-Elicited Cannabis Withdrawal,https://clinicaltrials.gov/study/NCT01041170,COMPLETED,NO,Cannabis|Dependence,DRUG: THC|DRUG: Rimonobant|DRUG: Rimonabant,National Institute on Drug Abuse (NIDA),,ALL,ADULT,,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: OTHER,2006-04-16,2010-01-11,"University of Maryland, Baltimore, Baltimore, Maryland, 21201-1595, United States|National Institute on Drug Abuse, Biomedical Research Center (BRC), Baltimore, Maryland, 21224, United States"
NCT05784961,Impact of tDCS on Cannabis Craving in Schizophrenia,https://clinicaltrials.gov/study/NCT05784961,NOT_YET_RECRUITING,NO,Schizophrenia|Cannabis Use Disorder,DEVICE: tDCS,"Centre hospitalier de Ville-Evrard, France",,ALL,"ADULT, OLDER_ADULT",138,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-03-01,2027-06-20,"Youcef Bencherif, Neuilly sur Marne, 93330, France|Ch Ville Evrard, Neuilly-sur-Marne, 93330, France"
